peakID	Freq	FreqUnique	peakLEN	peakANNO	chr	start	end	MutSamples	MutSamplesunique	peakMUTr	pbin	pbin.adj	neglog10qval
chr17:27384019-27384408	1	1	389	DistalRE	chr17	27384019	27384408	CPCG0090-F1	CPCG0090-F1	0.0025706940874036	0.00020191411996627	0.0169734825466123	1.77022904185398
chr17:27618193-27618423	1	1	230	DistalRE	chr17	27618193	27618423	CPCG0350-F1	CPCG0350-F1	0.00434782608695652	0.000243026111014096	0.0169734825466123	1.77022904185398
chr17:28256080-28256338	1	1	258	CTD-2008P7.3	chr17	28256080	28256338	Baca_05-3852_T_wgs	Baca_05-3852_T_wgs	0.00387596899224806	0.000114791283107383	0.0169734825466123	1.77022904185398
chr17:30263722-30264283	1	1	561	DistalRE	chr17	30263722	30264283	TCGA_7740_T1_wgs	TCGA_7740_T1_wgs	0.0017825311942959	0.000114401980069496	0.0169734825466123	1.77022904185398
chr17:30334213-30334469	1	1	256	TMIGD1	chr17	30334213	30334469	CPCG0057-F1	CPCG0057-F1	0.00390625	0.000194573874211814	0.0169734825466123	1.77022904185398
chr17:30811289-30811371	1	1	82	CRLF3	chr17	30811289	30811371	TCGA_7744_T1_wgs	TCGA_7744_T1_wgs	0.0121951219512195	5.92882369118522e-05	0.0169734825466123	1.77022904185398
chr17:35292987-35293199	1	1	212	DistalRE	chr17	35292987	35293199	Baca_06-3199_T_wgs	Baca_06-3199_T_wgs	0.00471698113207547	0.000145414913550328	0.0169734825466123	1.77022904185398
chr17:35346596-35346744	1	1	148	DistalRE	chr17	35346596	35346744	Baca_06-3199_T_wgs	Baca_06-3199_T_wgs	0.00675675675675676	0.000101518300083424	0.0169734825466123	1.77022904185398
chr17:35632604-35633161	1	1	557	DistalRE	chr17	35632604	35633161	CPCG0358-F1	CPCG0358-F1	0.00179533213644524	0.000134237001574471	0.0169734825466123	1.77022904185398
chr17:3695855-3696057	1	1	202	P2RX5,P2RX5-TAX1BP3	chr17	3695855	3696057	CPCG0248-F1	CPCG0248-F1	0.00495049504950495	0.000149789643523481	0.0169734825466123	1.77022904185398
chr17:38170048-38170362	1	1	314	DistalRE	chr17	38170048	38170362	CPCG0249-F1	CPCG0249-F1	0.00318471337579618	0.000325949189746269	0.0169734825466123	1.77022904185398
chr17:38195065-38195353	1	1	288	DistalRE	chr17	38195065	38195353	Weischenfeldt_010_T_wgs	Weischenfeldt_010_T_wgs	0.00347222222222222	0.000117460688862723	0.0169734825466123	1.77022904185398
chr17:38269064-38270262	1	1	1198	DistalRE	chr17	38269064	38270262	CPCG0102-F1	CPCG0102-F1	0.000834724540901503	6.66294778519107e-05	0.0169734825466123	1.77022904185398
chr17:39059497-39060310	1	1	813	DistalRE	chr17	39059497	39060310	CPCG0346-F1	CPCG0346-F1	0.001230012300123	0.000286341853032782	0.0169734825466123	1.77022904185398
chr17:39695405-39695836	1	1	431	ERBB2	chr17	39695405	39695836	Baca_04-1084_T_wgs	Baca_04-1084_T_wgs	0.00232018561484919	0.000247678377727376	0.0169734825466123	1.77022904185398
chr17:39992424-39992589	1	1	165	PSMD3	chr17	39992424	39992589	Baca_03-2345_T_wgs	Baca_03-2345_T_wgs	0.00606060606060606	0.000131530600743002	0.0169734825466123	1.77022904185398
chr17:40141730-40142085	1	1	355	DistalRE	chr17	40141730	40142085	CPCG0213-F1	CPCG0213-F1	0.0028169014084507	0.000230329365898036	0.0169734825466123	1.77022904185398
chr17:40692913-40693755	1	1	842	DistalRE	chr17	40692913	40693755	CPCG0199-F1	CPCG0199-F1	0.00118764845605701	0.00028094832592251	0.0169734825466123	1.77022904185398
chr17:40888862-40889067	1	1	205	DistalRE	chr17	40888862	40889067	CPCG0350-F1	CPCG0350-F1	0.0048780487804878	0.000216613090614207	0.0169734825466123	1.77022904185398
chr17:40900894-40901125	1	1	231	DistalRE	chr17	40900894	40901125	CPCG0369-F1	CPCG0369-F1	0.00432900432900433	0.000137036141621951	0.0169734825466123	1.77022904185398
chr17:40956165-40956473	1	1	308	DistalRE	chr17	40956165	40956473	CPCG0388-F1	CPCG0388-F1	0.00324675324675325	0.000314013431763068	0.0169734825466123	1.77022904185398
chr17:41561738-41562062	1	1	324	DistalRE	chr17	41561738	41562062	Baca_08-1541_T_wgs	Baca_08-1541_T_wgs	0.00308641975308642	0.00025225656694922	0.0169734825466123	1.77022904185398
chr17:42404152-42404514	1	1	362	DistalRE	chr17	42404152	42404514	CPCG0339-F1	CPCG0339-F1	0.00276243093922652	0.00018790083200203	0.0169734825466123	1.77022904185398
chr17:45972186-45972842	1	1	656	MAPT	chr17	45972186	45972842	Weischenfeldt_08_T_wgs	Weischenfeldt_08_T_wgs	0.00152439024390244	9.72916401798486e-05	0.0169734825466123	1.77022904185398
chr17:46064597-46065159	1	1	562	DistalRE	chr17	46064597	46065159	CPCG0238-F1	CPCG0238-F1	0.00177935943060498	0.000229198675820929	0.0169734825466123	1.77022904185398
chr17:4646032-4646371	1	1	339	DistalRE	chr17	4646032	4646371	Baca_STID0000002872_T_wgs	Baca_STID0000002872_T_wgs	0.00294985250737463	0.000169679555126972	0.0169734825466123	1.77022904185398
chr17:46713944-46714154	1	1	210	DistalRE	chr17	46713944	46714154	CPCG0378-F1	CPCG0378-F1	0.00476190476190476	0.000237465541933917	0.0169734825466123	1.77022904185398
chr17:47893981-47894148	1	1	167	SP2	chr17	47893981	47894148	CPCG0356-F1	CPCG0356-F1	0.00598802395209581	6.50166405848891e-05	0.0169734825466123	1.77022904185398
chr17:48705505-48705734	1	1	229	CTD-2377D24.6	chr17	48705505	48705734	CPCG0189-F1	CPCG0189-F1	0.00436681222707424	0.000144339762128248	0.0169734825466123	1.77022904185398
chr17:48785962-48786480	1	1	518	DistalRE	chr17	48785962	48786480	CPCG0094-F1	CPCG0094-F1	0.00193050193050193	0.000316867582390338	0.0169734825466123	1.77022904185398
chr17:48986668-48987092	1	1	424	DistalRE	chr17	48986668	48987092	CPCG0241-F1	CPCG0241-F1	0.00235849056603774	0.000267232742725323	0.0169734825466123	1.77022904185398
chr17:49449898-49450258	1	1	360	DistalRE	chr17	49449898	49450258	Baca_07-5318_T_wgs	Baca_07-5318_T_wgs	0.00277777777777778	0.000320314914278336	0.0169734825466123	1.77022904185398
chr17:5163168-5163525	1	1	357	DistalRE	chr17	5163168	5163525	Baca_STID0000002621_T_wgs	Baca_STID0000002621_T_wgs	0.00280112044817927	0.000145600263432367	0.0169734825466123	1.77022904185398
chr17:53919799-53920909	1	1	1110	DistalRE	chr17	53919799	53920909	Weischenfeldt_07_T_wgs	Weischenfeldt_07_T_wgs	0.000900900900900901	0.000267492177201375	0.0169734825466123	1.77022904185398
chr17:56072786-56073166	1	1	380	DistalRE	chr17	56072786	56073166	CPCG0259-F1	CPCG0259-F1	0.00263157894736842	0.000190199319508487	0.0169734825466123	1.77022904185398
chr17:57037362-57037929	1	1	567	DistalRE	chr17	57037362	57037929	CPCG0154-F1	CPCG0154-F1	0.0017636684303351	0.000262765834791659	0.0169734825466123	1.77022904185398
chr17:57454829-57455427	1	1	598	DistalRE	chr17	57454829	57455427	CPCG0217-F1	CPCG0217-F1	0.00167224080267559	0.000210625968125963	0.0169734825466123	1.77022904185398
chr17:57459060-57459521	1	1	461	DistalRE	chr17	57459060	57459521	CPCG0334-F1	CPCG0334-F1	0.00216919739696312	0.000307637698532849	0.0169734825466123	1.77022904185398
chr17:57785726-57785949	1	1	223	DistalRE	chr17	57785726	57785949	CPCG0233-F1	CPCG0233-F1	0.00448430493273543	0.000248030611563762	0.0169734825466123	1.77022904185398
chr17:57882452-57882624	1	1	172	DistalRE	chr17	57882452	57882624	CPCG0123-F1	CPCG0123-F1	0.00581395348837209	9.24717921674886e-05	0.0169734825466123	1.77022904185398
chr17:58419549-58419692	1	1	143	RNF43	chr17	58419549	58419692	Baca_07-144_T_wgs	Baca_07-144_T_wgs	0.00699300699300699	0.000113994186933101	0.0169734825466123	1.77022904185398
chr17:5877871-5878193	1	1	322	DistalRE	chr17	5877871	5878193	CPCG0344-F1	CPCG0344-F1	0.0031055900621118	4.17876221906179e-05	0.0169734825466123	1.77022904185398
chr17:60729802-60730118	1	1	316	DistalRE	chr17	60729802	60730118	Baca_05-620_T_wgs	Baca_05-620_T_wgs	0.00316455696202532	0.000298741377322984	0.0169734825466123	1.77022904185398
chr17:618886-619214	1	1	328	DistalRE	chr17	618886	619214	Baca_08-492_T_wgs	Baca_08-492_T_wgs	0.00304878048780488	0.000231052254209029	0.0169734825466123	1.77022904185398
chr17:62747388-62748043	1	1	655	DistalRE	chr17	62747388	62748043	CPCG0046-F1	CPCG0046-F1	0.00152671755725191	4.85728463381111e-05	0.0169734825466123	1.77022904185398
chr17:6507189-6507438	1	1	249	DistalRE	chr17	6507189	6507438	CPCG0356-F1	CPCG0356-F1	0.00401606425702811	9.69394316702887e-05	0.0169734825466123	1.77022904185398
chr17:65821366-65821771	1	1	405	DistalRE	chr17	65821366	65821771	CPCG0256-F1	CPCG0256-F1	0.00246913580246914	8.25909785043122e-05	0.0169734825466123	1.77022904185398
chr17:67482245-67482649	1	1	404	DistalRE	chr17	67482245	67482649	CPCG0258-F1	CPCG0258-F1	0.00247524752475248	0.000112344310202847	0.0169734825466123	1.77022904185398
chr17:69283462-69283658	1	1	196	DistalRE	chr17	69283462	69283658	Baca_06-3199_T_wgs	Baca_06-3199_T_wgs	0.00510204081632653	0.00013444094085331	0.0169734825466123	1.77022904185398
chr17:69629510-69629712	1	1	202	DistalRE	chr17	69629510	69629712	CPCG0350-F1	CPCG0350-F1	0.00495049504950495	0.000213443481273266	0.0169734825466123	1.77022904185398
chr17:69634752-69635375	1	1	623	DistalRE	chr17	69634752	69635375	CPCG0375-F1	CPCG0375-F1	0.00160513643659711	0.000288714269278742	0.0169734825466123	1.77022904185398
chr17:69972203-69972573	1	1	370	DistalRE	chr17	69972203	69972573	CPCG0372-F1	CPCG0372-F1	0.0027027027027027	0.000178336090798021	0.0169734825466123	1.77022904185398
chr17:70137504-70138017	1	1	513	DistalRE	chr17	70137504	70138017	CPCG0258-F1	CPCG0258-F1	0.00194931773879142	0.000142652865512324	0.0169734825466123	1.77022904185398
chr17:70610601-70611060	1	1	459	DistalRE	chr17	70610601	70611060	CPCG0356-F1	CPCG0356-F1	0.00217864923747277	0.000178688274094103	0.0169734825466123	1.77022904185398
chr17:70611249-70611458	1	1	209	DistalRE	chr17	70611249	70611458	Baca_09-628_T_wgs	Baca_09-628_T_wgs	0.00478468899521531	0.000139483050080548	0.0169734825466123	1.77022904185398
chr17:71274486-71274973	1	1	487	DistalRE	chr17	71274486	71274973	CPCG0414-F1	CPCG0414-F1	0.00205338809034908	0.000171533196962805	0.0169734825466123	1.77022904185398
chr17:71502567-71502895	1	1	328	DistalRE	chr17	71502567	71502895	CPCG0375-F1	CPCG0375-F1	0.00304878048780488	0.000152014051960392	0.0169734825466123	1.77022904185398
chr17:71503593-71503731	1	1	138	DistalRE	chr17	71503593	71503731	CPCG0404-F1	CPCG0404-F1	0.0072463768115942	0.000133032129806893	0.0169734825466123	1.77022904185398
chr17:72489461-72489754	1	1	293	DistalRE	chr17	72489461	72489754	CPCG0190-F1	CPCG0190-F1	0.00341296928327645	5.97516865815671e-05	0.0169734825466123	1.77022904185398
chr17:72774683-72774758	1	1	75	DistalRE	chr17	72774683	72774758	CPCG0236-F1	CPCG0236-F1	0.0133333333333333	7.78637652899561e-05	0.0169734825466123	1.77022904185398
chr17:73362607-73362807	1	1	200	DistalRE	chr17	73362607	73362807	Berger_0508_T_wgs	Berger_0508_T_wgs	0.005	8.89866390052779e-05	0.0169734825466123	1.77022904185398
chr17:73746053-73746213	1	1	160	DistalRE	chr17	73746053	73746213	CPCG0331-F1	CPCG0331-F1	0.00625	0.000136442969750602	0.0169734825466123	1.77022904185398
chr17:74731153-74731427	1	1	274	DistalRE	chr17	74731153	74731427	CPCG0241-F1	CPCG0241-F1	0.00364963503649635	0.000172701021493244	0.0169734825466123	1.77022904185398
chr17:75371208-75371434	1	1	226	DistalRE	chr17	75371208	75371434	CPCG0388-F1	CPCG0388-F1	0.00442477876106195	0.000230422085806828	0.0169734825466123	1.77022904185398
chr17:75588652-75588990	1	1	338	MYO15B	chr17	75588652	75588990	Baca_05-3852_T_wgs	Baca_05-3852_T_wgs	0.0029585798816568	0.000150382802923953	0.0169734825466123	1.77022904185398
chr17:76348905-76349203	1	1	298	DistalRE	chr17	76348905	76349203	Baca_STID0000002525_T_wgs	Baca_STID0000002525_T_wgs	0.00335570469798658	0.000171255168067685	0.0169734825466123	1.77022904185398
chr17:76531469-76532263	1	1	794	CYGB	chr17	76531469	76532263	CPCG0355-F1	CPCG0355-F1	0.00125944584382872	0.0001766307174319	0.0169734825466123	1.77022904185398
chr17:76982835-76983159	1	1	324	DistalRE	chr17	76982835	76983159	CPCG0354-F1	CPCG0354-F1	0.00308641975308642	0.000234240344705861	0.0169734825466123	1.77022904185398
chr17:77357866-77358185	1	1	319	DistalRE	chr17	77357866	77358185	CPCG0184-F1	CPCG0184-F1	0.00313479623824451	0.000183322379018819	0.0169734825466123	1.77022904185398
chr17:77672260-77672505	1	1	245	DistalRE	chr17	77672260	77672505	CPCG0350-F1	CPCG0350-F1	0.00408163265306122	0.000258873588309425	0.0169734825466123	1.77022904185398
chr17:77999649-78000014	1	1	365	DistalRE	chr17	77999649	78000014	CPCG0078-F1	CPCG0078-F1	0.00273972602739726	0.000230051332131844	0.0169734825466123	1.77022904185398
chr17:782801-783136	1	1	335	GLOD4,RNMTL1	chr17	782801	783136	CPCG0001-F1	CPCG0001-F1	0.00298507462686567	0.000260819716150823	0.0169734825466123	1.77022904185398
chr17:78642390-78642654	1	1	264	DistalRE	chr17	78642390	78642654	CPCG0201-F1	CPCG0201-F1	0.00378787878787879	0.000200653697710006	0.0169734825466123	1.77022904185398
chr17:79495939-79496112	1	1	173	DistalRE	chr17	79495939	79496112	CPCG0388-F1	CPCG0388-F1	0.00578034682080925	0.000176389814099564	0.0169734825466123	1.77022904185398
chr17:7968832-7969015	1	1	183	DistalRE	chr17	7968832	7969015	Baca_06-1749_T_wgs	Baca_06-1749_T_wgs	0.00546448087431694	0.00017980051048717	0.0169734825466123	1.77022904185398
chr17:79976469-79976848	1	1	379	DistalRE	chr17	79976469	79976848	Baca_03-3125_T_wgs	Baca_03-3125_T_wgs	0.00263852242744063	0.00032316910534922	0.0169734825466123	1.77022904185398
chr17:79988295-79989588	1	1	1293	DistalRE	chr17	79988295	79989588	TCGA_7791_T1_wgs	TCGA_7791_T1_wgs	0.000773395204949729	0.00016778879283506	0.0169734825466123	1.77022904185398
chr17:80009628-80009842	1	1	214	DistalRE	chr17	80009628	80009842	CPCG0208-F1	CPCG0208-F1	0.00467289719626168	0.000115050814523602	0.0169734825466123	1.77022904185398
chr17:80376089-80376786	1	1	697	RNF213	chr17	80376089	80376786	TCGA_7740_T1_wgs	TCGA_7740_T1_wgs	0.00143472022955524	0.000142133822378951	0.0169734825466123	1.77022904185398
chr17:80732700-80733027	1	1	327	DistalRE	chr17	80732700	80733027	Baca_08-1541_T_wgs	Baca_08-1541_T_wgs	0.00305810397553517	0.000254591978550952	0.0169734825466123	1.77022904185398
chr17:81021436-81021572	1	1	136	CTD-2561B21.11	chr17	81021436	81021572	Baca_07-4610_T_wgs	Baca_07-4610_T_wgs	0.00735294117647059	9.83297903814545e-05	0.0169734825466123	1.77022904185398
chr17:8165460-8165873	1	1	413	RP11-599B13.6,VAMP2	chr17	8165460	8165873	CPCG0269-F1	CPCG0269-F1	0.00242130750605327	0.000283265185409183	0.0169734825466123	1.77022904185398
chr17:8976029-8976304	1	1	275	DistalRE	chr17	8976029	8976304	Baca_07-5021_T_wgs	Baca_07-5021_T_wgs	0.00363636363636364	6.62772530199731e-05	0.0169734825466123	1.77022904185398
chr17:9998591-9998973	1	1	382	DistalRE	chr17	9998591	9998973	CPCG0348-F1	CPCG0348-F1	0.00261780104712042	0.000191200272852022	0.0169734825466123	1.77022904185398
chr18:1075431-1075944	1	1	513	DistalRE	chr18	1075431	1075944	CPCG0356-F1	CPCG0356-F1	0.00194931773879142	0.000199708324705961	0.0169734825466123	1.77022904185398
chr18:12011849-12012243	1	1	394	DistalRE	chr18	12011849	12012243	Baca_08-1541_T_wgs	Baca_08-1541_T_wgs	0.00253807106598985	0.00030674808287961	0.0169734825466123	1.77022904185398
chr18:12038996-12039427	1	1	431	DistalRE	chr18	12038996	12039427	CPCG0369-F1	CPCG0369-F1	0.00232018561484919	0.000255666983757693	0.0169734825466123	1.77022904185398
chr18:12264924-12265201	1	1	277	DistalRE	chr18	12264924	12265201	Baca_08-784_T_wgs	Baca_08-784_T_wgs	0.0036101083032491	0.000107839663505442	0.0169734825466123	1.77022904185398
chr18:13191722-13191956	1	1	234	DistalRE	chr18	13191722	13191956	CPCG0246-F1	CPCG0246-F1	0.00427350427350427	9.1099972878596e-05	0.0169734825466123	1.77022904185398
chr18:13291172-13291587	1	1	415	DistalRE	chr18	13291172	13291587	TCGA_6365_T1_wgs	TCGA_6365_T1_wgs	0.00240963855421687	0.000223100505880644	0.0169734825466123	1.77022904185398
chr18:19114384-19114645	1	1	261	DistalRE	chr18	19114384	19114645	CPCG0189-F1	CPCG0189-F1	0.00383141762452107	0.000164507851421523	0.0169734825466123	1.77022904185398
chr18:19803659-19804014	1	1	355	DistalRE	chr18	19803659	19804014	CPCG0158-F1	CPCG0158-F1	0.0028169014084507	0.000276388890424688	0.0169734825466123	1.77022904185398
chr18:19821763-19822550	1	1	787	DistalRE	chr18	19821763	19822550	CPCG0365-F1	CPCG0365-F1	0.00127064803049555	0.000262599004210783	0.0169734825466123	1.77022904185398
chr18:20073231-20073678	1	1	447	DistalRE	chr18	20073231	20073678	Baca_03-1426_T_wgs	Baca_03-1426_T_wgs	0.00223713646532438	0.000273441863945484	0.0169734825466123	1.77022904185398
chr18:24129181-24130077	1	1	896	DistalRE	chr18	24129181	24130077	CPCG0352-F1	CPCG0352-F1	0.00111607142857143	0.000282356944183937	0.0169734825466123	1.77022904185398
chr18:27797151-27798135	1	1	984	DistalRE	chr18	27797151	27798135	CPCG0352-F1	CPCG0352-F1	0.00101626016260163	0.000310084129802041	0.0169734825466123	1.77022904185398
chr18:2806063-2806865	1	1	802	DistalRE	chr18	2806063	2806865	CPCG0210-F1	CPCG0210-F1	0.00124688279301746	0.000297332693669102	0.0169734825466123	1.77022904185398
chr18:29599256-29600045	1	1	789	DistalRE	chr18	29599256	29600045	CPCG0414-F1	CPCG0414-F1	0.00126742712294043	0.000277890131600952	0.0169734825466123	1.77022904185398
chr18:31419560-31420055	1	1	495	DistalRE	chr18	31419560	31420055	Berger_0508_T_wgs	Berger_0508_T_wgs	0.00202020202020202	0.000220227477782139	0.0169734825466123	1.77022904185398
chr18:33864478-33864937	1	1	459	DistalRE	chr18	33864478	33864937	CPCG0213-F1	CPCG0213-F1	0.00217864923747277	0.000297796089835528	0.0169734825466123	1.77022904185398
chr18:36887850-36888186	1	1	336	DistalRE	chr18	36887850	36888186	Baca_STID0000003042_T_wgs	Baca_STID0000003042_T_wgs	0.00297619047619048	0.00028028115390166	0.0169734825466123	1.77022904185398
chr18:37855145-37855592	1	1	447	DistalRE	chr18	37855145	37855592	CPCG0081-F1	CPCG0081-F1	0.00223713646532438	0.000314865940803815	0.0169734825466123	1.77022904185398
chr18:40856945-40857595	1	1	650	DistalRE	chr18	40856945	40857595	CPCG0414-F1	CPCG0414-F1	0.00153846153846154	0.000228939173003524	0.0169734825466123	1.77022904185398
chr18:42475392-42475725	1	1	333	DistalRE	chr18	42475392	42475725	CPCG0094-F1	CPCG0094-F1	0.003003003003003	0.000203712116423636	0.0169734825466123	1.77022904185398
chr18:42996119-42996579	1	1	460	DistalRE	chr18	42996119	42996579	CPCG0348-F1	CPCG0348-F1	0.00217391304347826	0.000230236671623207	0.0169734825466123	1.77022904185398
chr18:43090633-43090892	1	1	259	DistalRE	chr18	43090633	43090892	CPCG0050-F1	CPCG0050-F1	0.00386100386100386	0.000235259811224155	0.0169734825466123	1.77022904185398
chr18:43412046-43412163	1	1	117	DistalRE	chr18	43412046	43412163	Baca_08-1541_T_wgs	Baca_08-1541_T_wgs	0.00854700854700855	9.1099990611947e-05	0.0169734825466123	1.77022904185398
chr18:44048264-44048748	1	1	484	DistalRE	chr18	44048264	44048748	CPCG0340-F1	CPCG0340-F1	0.00206611570247934	0.000224305309062221	0.0169734825466123	1.77022904185398
chr18:45101119-45101661	1	1	542	DistalRE	chr18	45101119	45101661	Baca_STID0000002621_T_wgs	Baca_STID0000002621_T_wgs	0.0018450184501845	0.000221043040855317	0.0169734825466123	1.77022904185398
chr18:45971963-45972539	1	1	576	DistalRE	chr18	45971963	45972539	CPCG0258-F1	CPCG0258-F1	0.00173611111111111	0.000160170235406169	0.0169734825466123	1.77022904185398
chr18:46706141-46706607	1	1	466	AC090311.1	chr18	46706141	46706607	CPCG0379-F1	CPCG0379-F1	0.00214592274678112	0.000319610598048089	0.0169734825466123	1.77022904185398
chr18:46772559-46772770	1	1	211	DistalRE	chr18	46772559	46772770	CPCG0340-F1	CPCG0340-F1	0.004739336492891	9.77921788057785e-05	0.0169734825466123	1.77022904185398
chr18:46774151-46774466	1	1	315	DistalRE	chr18	46774151	46774466	CPCG0345-F1	CPCG0345-F1	0.00317460317460317	0.000134311162891041	0.0169734825466123	1.77022904185398
chr18:47721861-47722065	1	1	204	DistalRE	chr18	47721861	47722065	TCGA_6365_T1_wgs	TCGA_6365_T1_wgs	0.00490196078431373	0.000109674903065947	0.0169734825466123	1.77022904185398
chr18:48496174-48496717	1	1	543	DistalRE	chr18	48496174	48496717	CPCG0217-F1	CPCG0217-F1	0.00184162062615101	0.000191255867159767	0.0169734825466123	1.77022904185398
chr18:55832070-55832296	1	1	226	DistalRE	chr18	55832070	55832296	Baca_03-3125_T_wgs	Baca_03-3125_T_wgs	0.00442477876106195	0.000192720271064157	0.0169734825466123	1.77022904185398
chr18:55847959-55848371	1	1	412	DistalRE	chr18	55847959	55848371	Baca_08-784_T_wgs	Baca_08-784_T_wgs	0.00242718446601942	0.000160392685145317	0.0169734825466123	1.77022904185398
chr18:56044717-56045045	1	1	328	DistalRE	chr18	56044717	56045045	CPCG0404-F1	CPCG0404-F1	0.00304878048780488	0.000316163352090519	0.0169734825466123	1.77022904185398
